schema_version,corpus_release_id,poet_id,poet_name,poem_id,title,relative_path,source_bytes,source_sha256,canonical_text_sha256,unicode_character_count,physical_line_count,nonblank_line_count,inventory_word_estimate,warning_codes
1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-a33fe30934ec1df6,Virgils First Eclogue,Henry Wadsworth Longfellow/Virgils First Eclogue.txt,5113,edadfe4683cb51e4e89ce7e87f74ca9240def68d65381611ae53c1c47427fc5e,edadfe4683cb51e4e89ce7e87f74ca9240def68d65381611ae53c1c47427fc5e,5113,107,96,884,
1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-db8897a23a646a2f,Vox Populi,Henry Wadsworth Longfellow/Vox Populi.txt,354,60b078f8521b40d78e59b340f33fa4537cc6af0131081f31d75e248842dda6bb,60b078f8521b40d78e59b340f33fa4537cc6af0131081f31d75e248842dda6bb,354,14,12,56,
1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-0f7c784464ea6eaa,Walter von der Vogelweid,Henry Wadsworth Longfellow/Walter von der Vogelweid.txt,1763,d331f723af5c9115eae3215e4499ed460f2bd20beef5734be1b91bb36bce4750,d331f723af5c9115eae3215e4499ed460f2bd20beef5734be1b91bb36bce4750,1763,64,52,294,
1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-7b4dd0f2c82d84c3,Wanderer’s Night-Songs,Henry Wadsworth Longfellow/Wanderer’s Night-Songs.txt,437,33033fb29247d52009452ff9d38f49a772d3ab7688cae32e622017ad7ab8e3b1,33033fb29247d52009452ff9d38f49a772d3ab7688cae32e622017ad7ab8e3b1,437,23,19,76,
1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-bd900b75ea31a6f8,Weariness,Henry Wadsworth Longfellow/Weariness.txt,872,9d8e105b677d1acb9514b1ff58e873b9dafed773df650c852833771895ede383,9d8e105b677d1acb9514b1ff58e873b9dafed773df650c852833771895ede383,872,27,24,156,
1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-c370440566fd7a37,Whither,Henry Wadsworth Longfellow/Whither.txt,747,7b24b586b6167951bc848d6e81b483c7b175e66e76b4c89df8d88b21203c6461,7b24b586b6167951bc848d6e81b483c7b175e66e76b4c89df8d88b21203c6461,747,31,25,130,
1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-fa54cf950daabd9c,Will ever the dear days come back again,Henry Wadsworth Longfellow/Will ever the dear days come back again.txt,613,5e18d9fae27b7ab72aff9d9df1ef324e6b5ab41876605f2b1564dc14f6c17037,5e18d9fae27b7ab72aff9d9df1ef324e6b5ab41876605f2b1564dc14f6c17037,613,14,14,110,
1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-9f95e71cc14cac7f,Woods in Winter,Henry Wadsworth Longfellow/Woods in Winter.txt,1041,1c42f67b2e9f33fcfd7ce91f6be0c1fe5e25836a5b4871e4b9f892159a8d99bd,1c42f67b2e9f33fcfd7ce91f6be0c1fe5e25836a5b4871e4b9f892159a8d99bd,1041,34,28,176,
1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-cec6bf9c339563bf,“Neglected record of a mind neglected”,Henry Wadsworth Longfellow/“Neglected record of a mind neglected”.txt,325,19ce40ba0e27780f209870c8380b7915d7e5beea4b6f975876ad6bd2dc6e6d82,19ce40ba0e27780f209870c8380b7915d7e5beea4b6f975876ad6bd2dc6e6d82,325,9,8,57,
1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-f7db06232075b6df,"“O Faithful, indefatigable tides”","Henry Wadsworth Longfellow/“O Faithful, indefatigable tides”.txt",591,e487abc2d63bfbd459f42b298df47bb719d39db4b6dfe65e89b6733de1ef0693,e487abc2d63bfbd459f42b298df47bb719d39db4b6dfe65e89b6733de1ef0693,591,16,15,96,
1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-7cddeb1f8941d763,“So from the bosom of darkness”,Henry Wadsworth Longfellow/“So from the bosom of darkness”.txt,178,093e78e8651a8417a90e58a2255d3811b6443ef199d4205cd41510b7ce26bb35,093e78e8651a8417a90e58a2255d3811b6443ef199d4205cd41510b7ce26bb35,178,3,3,32,suspiciously_short
1.0,versemap-reference-d9969e023145ab13,henry-wadsworth-longfellow,Henry Wadsworth Longfellow,henry-wadsworth-longfellow-3cf25355c446a93c,“Soft through the silent air”,Henry Wadsworth Longfellow/“Soft through the silent air”.txt,293,d8dc3c5a5bbad703ed90bd2e2989cfb38c013171436918428bbdefdb4ef484cc,d8dc3c5a5bbad703ed90bd2e2989cfb38c013171436918428bbdefdb4ef484cc,293,8,6,50,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-22670e79914164e1,'Long To'ds Night,Paul Laurence Dunbar/'Long To'ds Night.txt,1466,d5f50da623085cbab4e22326d59f0ac3602fd81cabfd0dbbe73c95f23f4dcaac,d5f50da623085cbab4e22326d59f0ac3602fd81cabfd0dbbe73c95f23f4dcaac,1466,43,40,255,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-04588fcf24e50b55,A Back-Log Song,Paul Laurence Dunbar/A Back-Log Song.txt,1734,a2b343cd7cf11be0413b8a7c142c4a545e6e54d889ecdb32aa9bd5cc1a7597c1,a2b343cd7cf11be0413b8a7c142c4a545e6e54d889ecdb32aa9bd5cc1a7597c1,1734,35,32,345,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-f9e823e4fb42a65f,A Banjo Song,Paul Laurence Dunbar/A Banjo Song.txt,2044,f6b4725aa73a942d56f7b0bdf66fb00d252cb8454a55cc0cc9641c20e4ea2bf1,f6b4725aa73a942d56f7b0bdf66fb00d252cb8454a55cc0cc9641c20e4ea2bf1,2044,71,64,397,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-272c4f3dbc56f810,A Border Ballad,Paul Laurence Dunbar/A Border Ballad.txt,1004,f1d26747c64de4c1f74829bec223b2af4c140bef7e3e20e405a35a4271694249,f1d26747c64de4c1f74829bec223b2af4c140bef7e3e20e405a35a4271694249,1004,26,24,200,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-8fbd7f5a7572cbc8,A Boy's Summer Song,Paul Laurence Dunbar/A Boy's Summer Song.txt,632,0c2ad4e5ce7992739b01132b5e0542eb894a53d8058af4ffe4ab4ff2aa3f4c46,0c2ad4e5ce7992739b01132b5e0542eb894a53d8058af4ffe4ab4ff2aa3f4c46,632,27,26,120,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-8b3424168aa4bf09,A Bridal Measure,Paul Laurence Dunbar/A Bridal Measure.txt,948,e8a373f6b257bea5b8f34ff7b8b491adebd1e9df12caac99a7271fe0bb211830,e8a373f6b257bea5b8f34ff7b8b491adebd1e9df12caac99a7271fe0bb211830,948,34,28,167,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-51253c4847ebfbc9,A Cabin Tale,Paul Laurence Dunbar/A Cabin Tale.txt,3448,b71312512cb15558c4d1a5988c16c859213d3d0745dee5035fc639f25c15a4b0,b71312512cb15558c4d1a5988c16c859213d3d0745dee5035fc639f25c15a4b0,3448,115,112,721,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-fffa99db3142f2c0,A Career,Paul Laurence Dunbar/A Career.txt,941,2a5aca2a4d880bd657db8f369d61843dfdf3e9c7414afa501cff670679da2526,2a5aca2a4d880bd657db8f369d61843dfdf3e9c7414afa501cff670679da2526,941,27,26,176,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-9f1ac1a4c435ad0a,A Choice,Paul Laurence Dunbar/A Choice.txt,280,6670e6ee3ee65669b93bac4c994597345755afcf6b600a20612ae45bc49b1500,6670e6ee3ee65669b93bac4c994597345755afcf6b600a20612ae45bc49b1500,280,8,8,52,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-bb6e6489a91bbf71,A Christmas Folksong,Paul Laurence Dunbar/A Christmas Folksong.txt,1464,4d472725a2beb14b7916afcd1c0bb74bc2963fd8b17f84e449165a81cf7d5e9a,4d472725a2beb14b7916afcd1c0bb74bc2963fd8b17f84e449165a81cf7d5e9a,1464,51,48,268,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-d0d4fa6ba0278b0e,A Confidence,Paul Laurence Dunbar/A Confidence.txt,2791,345814c2216c9006a8a4214c33fc026ae674be619be3f8abe25f739739f09286,345814c2216c9006a8a4214c33fc026ae674be619be3f8abe25f739739f09286,2791,90,90,579,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-647238f44ebd4b0b,A Coquette Conquered,Paul Laurence Dunbar/A Coquette Conquered.txt,765,fc7b09149aad64eb5dd3f24e6b97f7c86f76b4f468509292bd4249086afbc5a2,fc7b09149aad64eb5dd3f24e6b97f7c86f76b4f468509292bd4249086afbc5a2,765,29,24,156,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-26a7ef92c63559a5,A Corn-Song,Paul Laurence Dunbar/A Corn-Song.txt,1244,f7e85b9e2a0092ea0d2ac00df4f0b744dafda6105e5ba7b6e45c51253b61155f,f7e85b9e2a0092ea0d2ac00df4f0b744dafda6105e5ba7b6e45c51253b61155f,1244,47,40,226,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-58c13b6ea129bd1f,A Death Song,Paul Laurence Dunbar/A Death Song.txt,597,92f56d740f1192c58828d315099c887cc53459aec38ce3bff36bc87908e4047d,92f56d740f1192c58828d315099c887cc53459aec38ce3bff36bc87908e4047d,597,17,15,121,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-3153369720589992,A Drowsy Day,Paul Laurence Dunbar/A Drowsy Day.txt,1086,048fecc587b24f92a089eaace99ab5c2c2a88f935c6e1c2bf0baa366e50ca21c,048fecc587b24f92a089eaace99ab5c2c2a88f935c6e1c2bf0baa366e50ca21c,1086,34,30,193,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-47625d98df13f895,A Florida Night,Paul Laurence Dunbar/A Florida Night.txt,994,51cf371ed88c1e17e0386521e73636bc8d00c444d4eb13d385f6a50fe3636f56,51cf371ed88c1e17e0386521e73636bc8d00c444d4eb13d385f6a50fe3636f56,994,26,24,181,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-3b8548c6c856df77,A Frolic,Paul Laurence Dunbar/A Frolic.txt,659,85df7f3822aa72ea966003383c524c8b9165eceb74d05bd60065267340dcec39,85df7f3822aa72ea966003383c524c8b9165eceb74d05bd60065267340dcec39,659,26,24,123,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-7449208c21014274,A Golden Day,Paul Laurence Dunbar/A Golden Day.txt,338,083b94e15e5cdb05077fb803dbd5d1f75f94caed1bd56359b527f168d12f6d9f,083b94e15e5cdb05077fb803dbd5d1f75f94caed1bd56359b527f168d12f6d9f,338,14,12,70,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-0df6818970b52fb9,A Grievance,Paul Laurence Dunbar/A Grievance.txt,968,d44f046531ecac4f6168d5e4538d397983f532d1c16fad7820152a2cedf9a5e9,d44f046531ecac4f6168d5e4538d397983f532d1c16fad7820152a2cedf9a5e9,968,44,40,191,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-3c8589815ddfbcc4,A Hymn,Paul Laurence Dunbar/A Hymn.txt,547,073a193c8f4ccd1319aa5c2969a8472244bcb6c2c7eecabae67affb5a738190b,073a193c8f4ccd1319aa5c2969a8472244bcb6c2c7eecabae67affb5a738190b,547,24,20,100,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-9ff720039cd4a797,A Lazy Day,Paul Laurence Dunbar/A Lazy Day.txt,640,07283fe2d98a48316163e1cba3cd3ba8e9bae3b0f5bae7b3dd41acf8a69f107c,07283fe2d98a48316163e1cba3cd3ba8e9bae3b0f5bae7b3dd41acf8a69f107c,640,19,17,115,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-0550ce7c50af1301,A Letter,Paul Laurence Dunbar/A Letter.txt,2670,143b698feff4bdf86544a829d3d167868d264bc9442837b3de3459a0f1a8b2e3,143b698feff4bdf86544a829d3d167868d264bc9442837b3de3459a0f1a8b2e3,2670,43,42,548,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-b9c20ec8c9b1d183,A Little Christmas Basket,Paul Laurence Dunbar/A Little Christmas Basket.txt,1269,408e569ea61b96cf47ed0a3e4323b650c7e8a40c4172978cad47a34990d80cff,408e569ea61b96cf47ed0a3e4323b650c7e8a40c4172978cad47a34990d80cff,1269,26,24,256,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-b2c47076328ceadf,A Lost Dream,Paul Laurence Dunbar/A Lost Dream.txt,1672,950000107d4a3667998d305fcb0fcd5fbfdc2a66f3a0ba67e1c0f61995f7cc0e,950000107d4a3667998d305fcb0fcd5fbfdc2a66f3a0ba67e1c0f61995f7cc0e,1672,59,48,312,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-8911371dd7cb65e4,A Love Letter,Paul Laurence Dunbar/A Love Letter.txt,1038,9f11585f7c795d91c445ea8615dfbd2d4bbd7bc5e1784db4d1d8304d7b5321d8,9f11585f7c795d91c445ea8615dfbd2d4bbd7bc5e1784db4d1d8304d7b5321d8,1038,26,24,220,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-bda63c72172fdc65,A Love Song,Paul Laurence Dunbar/A Love Song.txt,612,5467d0c389575c8e59ace3a26ab5f214b36fce76bc116b9dea1812ef0b0ddf3f,5467d0c389575c8e59ace3a26ab5f214b36fce76bc116b9dea1812ef0b0ddf3f,612,18,16,128,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-e365949f7a955dc8,A Lyric,Paul Laurence Dunbar/A Lyric.txt,862,279bf06df9bc57063f5cceae2786007abe525839f3ab83ca4994fb60e22e7593,279bf06df9bc57063f5cceae2786007abe525839f3ab83ca4994fb60e22e7593,862,29,24,175,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-573865030526d956,A Madrigal,Paul Laurence Dunbar/A Madrigal.txt,834,353608478e6fff16733346a9b739fa5a717d30f10e8e3d361527fd52cf598a50,353608478e6fff16733346a9b739fa5a717d30f10e8e3d361527fd52cf598a50,834,27,24,156,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-4ce2f4eda2e507e2,A Misty Day,Paul Laurence Dunbar/A Misty Day.txt,634,4f8957da576276b45504340d4a66d4c98e0c92087ae2af6fb63b4e60e72439fe,4f8957da576276b45504340d4a66d4c98e0c92087ae2af6fb63b4e60e72439fe,634,17,16,122,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-50d633e611fb7d02,A Musical,Paul Laurence Dunbar/A Musical.txt,231,47a74d9299b15f01758ceb1c1c1298571a9f2be4434b691d3e17f61a3b010854,47a74d9299b15f01758ceb1c1c1298571a9f2be4434b691d3e17f61a3b010854,231,9,8,43,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-7872a2db9c394964,A Negro Love Song,Paul Laurence Dunbar/A Negro Love Song.txt,742,1556743553e8317a2d9d62e6fa0dfaeef2b068229aded52e55c45e50190e6936,1556743553e8317a2d9d62e6fa0dfaeef2b068229aded52e55c45e50190e6936,742,26,24,140,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-1ccc999d3da0ae44,A Plantation Melody,Paul Laurence Dunbar/A Plantation Melody.txt,800,0cb3123292ebbf3e6494653ab8ec7268cc51da1619bdad44ace4d72cf72c9820,0cb3123292ebbf3e6494653ab8ec7268cc51da1619bdad44ace4d72cf72c9820,800,27,24,156,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-8dad0e0a0281118a,A Plantation Portrait,Paul Laurence Dunbar/A Plantation Portrait.txt,932,21412df6d19196741dd74a642fc55ad71191342a83dcab730c2e61270402f63d,21412df6d19196741dd74a642fc55ad71191342a83dcab730c2e61270402f63d,932,44,40,178,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-d11ad150f9341c74,A Plea,Paul Laurence Dunbar/A Plea.txt,617,3f9a246d9d3cf6acabdb630bdc1f3d5fc9aeb4ae744e36a39609eed2d9a6fe91,3f9a246d9d3cf6acabdb630bdc1f3d5fc9aeb4ae744e36a39609eed2d9a6fe91,617,26,24,116,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-1021098664b9210e,A Prayer,Paul Laurence Dunbar/A Prayer.txt,338,c60d338b855427ed7848c1f4456eb99653d61952880f034b9c67288638026203,c60d338b855427ed7848c1f4456eb99653d61952880f034b9c67288638026203,338,14,12,60,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-dc9637166596f06b,A Preference,Paul Laurence Dunbar/A Preference.txt,864,a7e4b1cefe0931d5ea0086d61fa0852f5d7f7f1e8984b4c6ef10c804c16d9ebe,a7e4b1cefe0931d5ea0086d61fa0852f5d7f7f1e8984b4c6ef10c804c16d9ebe,864,29,25,159,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-c8f7213738c9645a,A Roadway,Paul Laurence Dunbar/A Roadway.txt,355,b977f67be8f11bd03f7768fc6b255f4623fa8727a08fec223e55926b6aa039f2,b977f67be8f11bd03f7768fc6b255f4623fa8727a08fec223e55926b6aa039f2,355,8,8,65,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-53d6f5612c83c96a,A Sailor's Song,Paul Laurence Dunbar/A Sailor's Song.txt,894,874cd6dfb1e3b5f276262e7d0fcd365eb82d963e1c40c6786b29110da9bad3e7,874cd6dfb1e3b5f276262e7d0fcd365eb82d963e1c40c6786b29110da9bad3e7,894,27,24,186,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-d2163a831ad144d6,"A Song - On a summer's day as I sat by a stream,","Paul Laurence Dunbar/A Song - On a summer's day as I sat by a stream,.txt",559,000479b86dc8b237b4c881b4f9a3a7cbc9a938df9cdc39fe6d5962ac37b177e8,000479b86dc8b237b4c881b4f9a3a7cbc9a938df9cdc39fe6d5962ac37b177e8,559,17,15,119,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-880c503e31e0d75b,"A Song - Thou art the soul of a summer's day,","Paul Laurence Dunbar/A Song - Thou art the soul of a summer's day,.txt",487,f746f5c5f2e8e02cb259b6e7dcda7eba3848ce9b15508cb2f2e0644d5b7ffab9,f746f5c5f2e8e02cb259b6e7dcda7eba3848ce9b15508cb2f2e0644d5b7ffab9,487,17,15,95,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-488f7b6f71739bdd,A Spiritual,Paul Laurence Dunbar/A Spiritual.txt,882,a88481dda5fede646ca110b3075be0308be0cc8333edfbfa8154a4bcb8bd986c,a88481dda5fede646ca110b3075be0308be0cc8333edfbfa8154a4bcb8bd986c,882,27,22,180,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-418ae03b503bbb57,A Spring Wooing,Paul Laurence Dunbar/A Spring Wooing.txt,1738,7559f23e83cc7554224e89d4f94d1cd72d9f882013fc7d338ce1a8fdbb1476ad,7559f23e83cc7554224e89d4f94d1cd72d9f882013fc7d338ce1a8fdbb1476ad,1738,35,32,342,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-4dd3cb3592dfd6fa,A Starry Night,Paul Laurence Dunbar/A Starry Night.txt,270,c1901618c22caf1487159f8af5d3be294466b2d9c3d2c8fe18f26843bf9b0d2f,c1901618c22caf1487159f8af5d3be294466b2d9c3d2c8fe18f26843bf9b0d2f,270,9,8,50,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-bd217f3508f1719b,A Summer Night,Paul Laurence Dunbar/A Summer Night.txt,859,e28fed99fbeac250ac014e7a15dea19ac4aaafaea1e3a987511db1fb808139c1,e28fed99fbeac250ac014e7a15dea19ac4aaafaea1e3a987511db1fb808139c1,859,35,32,157,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-b20c94d555385a58,A Summer Pastoral,Paul Laurence Dunbar/A Summer Pastoral.txt,2119,53437bec7d7d5cb4ad68c77e1f64db7ee62796eb99f30dafb29164e1897d1012,53437bec7d7d5cb4ad68c77e1f64db7ee62796eb99f30dafb29164e1897d1012,2119,71,64,394,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-754146a30c242f14,A Summer's Night,Paul Laurence Dunbar/A Summer's Night.txt,363,9ec19d56f7e0203a888183db31a21738adb52ef8fddbdb5013a3d419f1da9964,9ec19d56f7e0203a888183db31a21738adb52ef8fddbdb5013a3d419f1da9964,363,8,8,64,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-b8eeebd869762ff2,A Thanksgiving Poem,Paul Laurence Dunbar/A Thanksgiving Poem.txt,1178,69124a66e288726a708aeeaa418127bab4381e763d88336005a01730bca8c611,69124a66e288726a708aeeaa418127bab4381e763d88336005a01730bca8c611,1178,39,32,213,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-2ce3346c5d7197b9,A Warm Day in Winter,Paul Laurence Dunbar/A Warm Day in Winter.txt,811,4f946f0de86c9da3539391b8667a3668880f6a8f70d49bd3ac45318cabc358a7,4f946f0de86c9da3539391b8667a3668880f6a8f70d49bd3ac45318cabc358a7,811,35,32,143,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-a8f521b53c31eb5c,A Winter's Day,Paul Laurence Dunbar/A Winter's Day.txt,622,7eebef73365bd31efa9dd220e4b00878b74c24279def86a95ec59db0d36e9137,7eebef73365bd31efa9dd220e4b00878b74c24279def86a95ec59db0d36e9137,622,14,14,108,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-45ec235170b21b03,Absence,Paul Laurence Dunbar/Absence.txt,1248,2819a4fd56bb8723776126d20dd3104d834e5a1cc87f472589f2369c0810f5fb,2819a4fd56bb8723776126d20dd3104d834e5a1cc87f472589f2369c0810f5fb,1248,31,28,236,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-15608aef25f7f2dc,Accountability,Paul Laurence Dunbar/Accountability.txt,1075,a46ce6742eda7d3ececee506890748a5889697ee1c45b694ee4e5428cd34976e,a46ce6742eda7d3ececee506890748a5889697ee1c45b694ee4e5428cd34976e,1075,19,16,208,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-ccd45ca146adaea5,Advice,Paul Laurence Dunbar/Advice.txt,915,b158b26c0f32494f2e8b1c872e9a035cc2b8dbc69fc94cb91c27a3ee9febc79c,b158b26c0f32494f2e8b1c872e9a035cc2b8dbc69fc94cb91c27a3ee9febc79c,915,38,36,162,
1.0,versemap-reference-d9969e023145ab13,paul-laurence-dunbar,Paul Laurence Dunbar,paul-laurence-dunbar-e486c540aceaf0ca,After a Visit,Paul Laurence Dunbar/After a Visit.txt,1050,ffa4b95b4cc120a71cc5d67866d7bfcb20f713d908c5b32d429e79305455585e,ffa4b95b4cc120a71cc5d67866d7bfcb20f713d908c5b32d429e79305455585e,1050,35,32,207,
